CNTY	DIFF	STATUS	HECTARE	TOF	OWNLAND	AGE	HARVEST	R1	R2	R3	R4	R5	R6	R7	R8	R11	R12	R14	R17	R18	R19	R21	R22	R24	R28	R30	R32	R36	R37
76	1	0	92	2	0	46	89	0,231	0,874	0,5207	0,1204	0,111	0,409	0,196	0,2131	0,4769	0,746	0,3088	0,0358	0,0147	0,0722	0,0406	0,2	0,204	0,361	0,2886	0,3461	1,08	0,565
76	1	1	59	2	0	36	89	0,57	0,549	0,3796	0,2164	0,354	0,919	0,57	0,349	0,4637	0,6644	0,4294	0,0319	0,0293	0,0995	0,0969	0,3295	0,187	0,302	0,2026	0,2728	0,8	0,62
76	1	0	63	2	0	49	89	0,121	0,95	0,6618	0,06453	0,0447	0,18	0,0695	0,09703	0,4603	0,7287	0,1741	0,0387	0,00606	0,0301	0,0183	0,09821	0,245	0,368	0,3385	0,3626	0,946	0,665
76	1	1	71	2	1	48	89	0,411	0,647	0,2168	0,0891	0,322	0,187	0,146	0,04883	0,1001	0,1067	0,2879	0,0328	0,00613	0,0301	0,1	0,4304	0,135	0,159	0,03489	0,05513	0,351	1,102
76	1	1	56	1	0	61	89	0,121	0,95	0,7902	0,05955	0,0447	0,18	0,0695	0,05697	0,6307	0,9847	0,08286	0,0202	0,00606	0,0301	0,0183	0,09821	0,365	0,36	0,3595	0,3595	0,351	1,045
76	1	1	56	2	1	45	89	0,245	0,803	0,2416	0,05907	0,185	0,414	0,314	0,1	0,639	0,958	0,1353	0,101	0,042	0,075	0,126	0,2252	0,197	0,333	0,258	0,291	0,954	0,591
76	1	1	33	2	0	51	89	0,279	0,774	0,2453	0,06848	0,211	0,436	0,329	0,107	0,428	0,7959	0,2	0,0346	0,0151	0,0672	0,0326	0,1454	0,296	0,462	0,3759	0,4313	1,027	0,64
76	1	0	93	1	0	47	89	0,46	0,594	0,198	0,09101	0,369	0,905	0,726	0,1791	0,892	1,4494	0,1498	0,0202	0,0121	0,0423	0,0405	0,1418	0,152	0,299	0,2562	0,2865	0,772	0,508
76	1	0	165	1	0	43	89	0,246	0,844	0,4353	0,1071	0,139	0,395	0,223	0,1718	0,892	1,4752	0,1494	0,0256	0,0101	0,0452	0,0206	0,09821	0,306	0,475	0,3759	0,4313	0,455	0,623
76	1	0	66	1	0	52	89	0,238	0,95	0,7902	0,221	0,0447	0,182	0,0695	0,1688	0,2643	0,3921	0,3898	0,0449	0,00815	0,0687	0,025	0,2107	0,365	0,326	0,2573	0,3178	0,351	1,102
76	1	1	70	3	0	60	89	0,121	0,95	0,7902	0,09635	0,0447	0,18	0,0695	0,1334	0,5697	0,8116	0,1897	0,0202	0,00606	0,0301	0,0183	0,1008	0,215	0,298	0,268	0,2981	0,681	0,722
76	1	1	66	2	1	47	89	0,302	0,737	0,1753	0,05295	0,249	0,406	0,335	0,07121	0,318	0,5581	0,183	0,0519	0,0211	0,0632	0,049	0,1469	0,32	0,43	0,3671	0,4092	0,956	0,743
76	1	1	51	2	1	45	89	0,121	0,894	0,1387	0,02374	0,104	0,322	0,278	0,04883	0,3279	0,4919	0,12	0,113	0,0366	0,104	0,11	0,313	0,125	0,333	0,229	0,2968	2,147	0,374
76	1	1	69	2	1	45	89	0,417	0,621	0,1485	0,06197	0,355	1,014	0,864	0,1507	0,4592	0,7904	0,247	0,0865	0,0877	0,156	0,209	0,3719	0,172	0,419	0,2632	0,3313	1,821	0,411
76	1	1	75	3	0	32	89	0,283	0,77	0,2407	0,06805	0,215	0,388	0,294	0,09326	0,3245	0,5741	0,2232	0,0553	0,0214	0,0838	0,0493	0,1928	0,317	0,435	0,351	0,4134	0,953	0,73
76	1	1	60	3	1	50	89	0,147	0,895	0,3151	0,04622	0,1	0,331	0,227	0,1044	0,646	0,8786	0,1391	0,0202	0,00606	0,0301	0,0183	0,09821	0,117	0,265	0,2632	0,2632	1,508	0,443
76	1	1	66	1	1	41	89	0,316	0,707	0,1011	0,03191	0,284	0,494	0,444	0,04993	0,3758	0,5479	0,1173	0,109	0,0539	0,139	0,172	0,4435	0,201	0,314	0,1748	0,2602	1,139	0,639
76	1	1	49	2	1	45	89	0,263	0,798	0,2895	0,07605	0,187	0,431	0,306	0,1249	0,1143	0,2	0,5222	0,0205	0,00886	0,0407	0,0207	0,09821	0,261	0,429	0,3759	0,4198	1,403	0,609
76	1	1	48	2	0	55	89	0,227	0,91	0,6652	0,1511	0,0761	0,279	0,0936	0,1858	0,2478	0,4289	0,4286	0,0362	0,0101	0,0443	0,024	0,1048	0,343	0,422	0,3759	0,4121	0,796	0,813
76	1	1	79	3	0	55	89	0,151	0,908	0,4308	0,06518	0,0861	0,354	0,201	0,1524	0,5662	0,7199	0,2121	0,0377	0,0134	0,0545	0,0625	0,2552	0,0913	0,214	0,1591	0,2002	1,62	0,428
76	1	0	79	3	0	49	89	0,121	0,939	0,4882	0,05504	0,0577	0,18	0,084	0,08012	0,892	1,4752	0,07379	0,0647	0,0106	0,0627	0,0346	0,2044	0,211	0,307	0,2442	0,2963	0,351	0,687
76	1	1	72	1	0	46	89	0,277	0,816	0,4124	0,1142	0,163	0,351	0,206	0,1446	0,4866	0,728	0,2291	0,0202	0,00606	0,0329	0,0183	0,09922	0,262	0,332	0,2987	0,3255	0,635	0,79
76	1	1	72	1	0	51	89	0,121	0,95	0,7902	0,05812	0,0447	0,18	0,0695	0,0863	0,892	1,4752	0,07379	0,0202	0,00606	0,0301	0,0183	0,09821	0,272	0,404	0,3759	0,4027	0,351	0,673
76	1	1	68	2	1	47	89	0,245	0,774	0,1009	0,02476	0,221	0,593	0,533	0,05978	0,5066	0,7174	0,1056	0,0769	0,0456	0,101	0,155	0,3448	0,122	0,294	0,1925	0,2482	1,848	0,414
76	1	1	80	2	1	42	89	0,32	0,743	0,266	0,0852	0,235	0,65	0,477	0,1729	0,2191	0,322	0,4411	0,067	0,0436	0,117	0,136	0,3657	0,157	0,319	0,2026	0,2759	1,638	0,493
76	1	1	52	2	1	52	89	0,35	0,705	0,2248	0,07871	0,271	0,553	0,429	0,1244	0,1137	0,1784	0,5224	0,0621	0,0344	0,15	0,0948	0,415	0,229	0,363	0,2121	0,3282	1,342	0,633
76	1	1	87	3	1	48	89	0,339	0,724	0,2578	0,08746	0,252	0,77	0,571	0,1985	0,6071	0,9731	0,2464	0,0914	0,0704	0,163	0,187	0,433	0,166	0,376	0,2132	0,3057	1,464	0,441
76	1	1	76	3	0	50	89	0,24	0,95	0,7902	0,2092	0,0447	0,632	0,0802	0,5519	0,892	1,3297	0,3682	0,0279	0,0176	0,0587	0,0612	0,2041	0,109	0,288	0,229	0,2701	1,139	0,379
76	1	1	88	3	1	57	89	0,164	0,883	0,3298	0,05423	0,11	0,463	0,31	0,1527	0,892	1,4752	0,1067	0,0319	0,0148	0,0378	0,0581	0,1484	0,0904	0,255	0,2168	0,2397	1,384	0,359
76	1	1	94	3	0	56	89	0,191	0,829	0,1258	0,02401	0,167	0,357	0,312	0,04883	0,6265	0,9944	0,07379	0,0861	0,0307	0,102	0,0831	0,2748	0,198	0,37	0,2683	0,3392	1,2	0,534
76	1	1	91	3	0	54	89	0,191	0,84	0,1925	0,03682	0,155	0,399	0,322	0,07676	0,396	0,6781	0,1624	0,0755	0,0301	0,0897	0,0724	0,2155	0,2	0,416	0,3264	0,3859	1,612	0,48
76	1	0	88	3	0	51	89	0,121	0,95	0,7902	0,02374	0,0447	0,18	0,0695	0,04883	0,892	1,3138	0,07379	0,0202	0,00606	0,0301	0,0183	0,09821	0,122	0,28	0,2797	0,2797	1,311	0,436
76	1	1	74	4	0	32	89	0,213	0,846	0,3293	0,07012	0,143	0,332	0,223	0,1093	0,6477	0,8676	0,1444	0,0245	0,00814	0,0483	0,0321	0,1904	0,163	0,253	0,2052	0,2454	0,802	0,642
76	2	1	22	2	0	44	89	0,786	0,336	0,4612	0,3624	0,423	0,905	0,488	0,4175	-0,288	-0,382	1,9929	0,0856	0,0775	0,155	0,316	0,6316	0,213	0,245	0,09039	0,1679	1,023	0,868
76	2	1	27	3	0	37	89	0,95	0,0711	0,3065	0,291	0,649	1,434	0,994	0,4394	-0,177	-0,226	1,6774	0,0727	0,104	0,245	0,487	1,1447	0,142	0,214	-0,031	0,1099	1,248	0,662
76	2	1	63	2	0	52	89	0,522	0,813	0,7894	0,4124	0,11	0,783	0,165	0,6181	-0,162	-0,201	1,3543	0,0299	0,0234	0,066	0,12	0,337	0,131	0,196	0,1298	0,1723	1,043	0,667
76	2	1	83	2	1	56	89	0,813	0,391	0,6406	0,5207	0,292	1,359	0,488	0,8704	-0,335	-0,438	1,9929	0,0757	0,103	0,171	0,515	0,8571	0,119	0,2	0,02852	0,0968	1,291	0,598
76	2	0	81	3	0	42	89	0,544	0,69	0,623	0,3389	0,205	0,773	0,291	0,4816	0	0	1	0,0624	0,0483	0,121	0,151	0,3787	0,225	0,32	0,1987	0,2715	0,939	0,704
76	2	1	73	3	0	36	89	1,016	0	0,1813	0,1842	0,649	1,181	0,967	0,2141	-0,0384	-0,0825	1,2183	0,114	0,146	0,291	0,282	0,544	0,365	0,475	0,2438	0,3837	0,986	0,86
76	2	1	134	3	1	50	89	0,904	0,226	0,6369	0,5758	0,328	1,212	0,44	0,7719	-0,298	-0,438	1,6271	0,0826	0,1	0,181	0,31	0,5611	0,241	0,323	0,1418	0,223	0,866	0,746
76	2	1	60	2	0	47	89	0,936	0,116	0,4762	0,4457	0,49	0,976	0,511	0,4649	0,01726	0,03245	0,9642	0,0928	0,0906	0,155	0,194	0,3318	0,365	0,468	0,3128	0,3776	0,561	0,959
76	2	1	51	2	1	40	89	0,958	0,0626	0,3389	0,3245	0,633	1,383	0,915	0,4687	-0,137	-0,206	1,4148	0,0717	0,0992	0,255	0,298	0,7661	0,23	0,333	0,07786	0,2336	1,113	0,692
76	2	1	30	2	0	46	89	1,005	0	0,7282	0,665	0,273	1,143	0,311	0,8322	-0,335	-0,438	1,9929	0,109	0,125	0,269	0,306	0,6599	0,359	0,408	0,1387	0,2829	0,875	0,879
76	2	1	43	2	0	41	89	0,693	0,418	0,3844	0,2665	0,427	1,12	0,69	0,4307	-0,0467	-0,0616	1,1216	0,0766	0,0858	0,188	0,354	0,7764	0,15	0,242	0,05422	0,1566	1,232	0,619
76	2	1	71	1	0	40	89	1,024	0	0,5882	0,6023	0,422	1,134	0,467	0,6671	-0,106	-0,15	1,1896	0,048	0,0544	0,118	0,187	0,4044	0,263	0,291	0,1734	0,2367	0,547	0,903
76	2	1	50	1	0	59	89	1,014	0	0,7283	0,665	0,275	0,882	0,24	0,6427	-0,199	-0,288	1,4487	0,0788	0,0695	0,137	0,225	0,4419	0,355	0,309	0,1727	0,2398	0,427	1,102
76	2	1	32	2	1	58	89	0,402	0,816	0,6647	0,2673	0,135	0,864	0,29	0,5745	-0,203	-0,278	1,5451	0,11	0,0955	0,209	0,352	0,7716	0,126	0,271	0,06198	0,1759	1,777	0,465
76	2	1	64	3	0	58	89	0,646	0,567	0,5821	0,3763	0,27	1,018	0,426	0,5928	-0,122	-0,179	1,2593	0,0846	0,0862	0,179	0,272	0,5663	0,201	0,317	0,1374	0,2308	1,105	0,635
76	2	1	55	2	1	44	89	0,419	0,636	0,205	0,08581	0,333	0,689	0,547	0,1412	0,2335	0,3576	0,3768	0,0651	0,0449	0,127	0,129	0,365	0,211	0,347	0,2203	0,3021	1,27	0,608
76	2	1	69	2	0	46	89	0,413	0,759	0,5473	0,2259	0,187	0,882	0,399	0,4828	0,1146	0,1489	0,8082	0,0482	0,0426	0,162	0,184	0,7021	0,108	0,231	0,06874	0,1882	1,54	0,468
76	2	1	70	2	0	41	89	0,871	0,216	0,4613	0,4018	0,469	0,912	0,491	0,4207	-0,192	-0,284	1,8431	0,0999	0,0911	0,164	0,282	0,5063	0,309	0,323	0,1597	0,2323	0,819	0,955
76	2	1	67	1	0	39	89	0,611	0,588	0,5526	0,3375	0,273	1,392	0,623	0,7691	-0,225	-0,388	1,4136	0,0394	0,0548	0,18	0,13	0,4278	0,184	0,42	0,2405	0,3655	1,735	0,439
76	2	1	60	3	1	39	89	0,659	0,445	0,3524	0,2321	0,427	1,004	0,65	0,354	-0,13	-0,202	1,579	0,0852	0,0856	0,23	0,24	0,6446	0,234	0,357	0,1268	0,2714	1,301	0,656
76	2	0	83	3	0	43	89	0,884	0,362	0,7683	0,665	0,205	1,113	0,258	0,8551	-0,128	-0,178	1,1763	0,0963	0,107	0,15	0,382	0,5343	0,223	0,281	0,1307	0,1734	0,533	0,794
76	2	0	80	1	0	38	89	0,959	0,0907	0,5662	0,5428	0,416	1,038	0,45	0,5877	-0,0561	-0,0665	1,1055	0,0351	0,0365	0,325	0,234	1,5371	0,144	0,159	-0,0872	0,1192	0,551	0,924
76	2	0	54	1	0	49	89	1,076	0	0,6967	0,665	0,34	1,365	0,414	0,8797	-0,335	-0,438	1,9929	0,0929	0,127	0,226	0,392	0,7	0,266	0,323	0,09702	0,1966	0,891	0,821
76	2	0	81	3	0	53	89	0,393	0,761	0,5158	0,2026	0,19	0,617	0,299	0,318	0,1299	0,1562	0,71	0,063	0,0388	0,0995	0,23	0,5899	0,108	0,169	0,06917	0,1299	1,121	0,637
76	2	1	56	2	1	42	89	0,477	0,644	0,3943	0,1882	0,289	1,098	0,665	0,4329	0,3416	0,4471	0,5589	0,0665	0,073	0,146	0,309	0,6188	0,103	0,236	0,08996	0,163	1,525	0,435
76	2	1	53	2	1	59	89	0,61	0,532	0,4388	0,2678	0,343	1,415	0,794	0,621	-0,137	-0,193	1,2833	0,114	0,146	0,317	0,58	1,0979	0,124	0,288	-0,0282	0,121	1,835	0,431
76	2	1	69	3	1	47	89	0,485	0,703	0,5504	0,2667	0,218	0,68	0,306	0,3742	0,00771	0,01083	0,9798	0,0738	0,0501	0,119	0,175	0,4128	0,205	0,287	0,1688	0,2372	1,021	0,713
76	2	1	68	3	1	42	89	0,751	0,293	0,2019	0,1517	0,6	1,667	1,241	0,3365	0,03205	0,04662	0,913	0,1	0,146	0,317	0,533	1,0154	0,141	0,313	-0,00481	0,1458	1,849	0,451
76	2	0	86	2	0	54	89	0,706	0,471	0,5317	0,3752	0,33	1,234	0,578	0,656	0,1325	0,171	0,8319	0,0608	0,075	0,116	0,333	0,5149	0,129	0,225	0,1091	0,1499	0,96	0,572
76	2	1	71	3	0	62	89	1,017	0	0,7902	0,665	0,0971	1,095	0,105	0,8797	-0,335	-0,438	1,5155	0,047	0,0515	0,122	0,156	0,3697	0,306	0,329	0,2075	0,2777	0,423	0,929
76	2	1	122	3	1	47	89	0,608	0,54	0,4496	0,2731	0,334	1,027	0,565	0,4617	-0,0023	-0,00323	1,005	0,0754	0,0775	0,179	0,27	0,623	0,17	0,287	0,1081	0,2094	1,231	0,592
76	2	1	51	2	0	42	89	0,792	0,331	0,4703	0,3726	0,42	1,254	0,664	0,5898	-0,24	-0,326	1,6878	0,114	0,145	0,308	0,553	1,1737	0,166	0,262	-0,0456	0,1174	1,233	0,632
76	2	1	77	3	1	47	89	0,595	0,495	0,3067	0,1825	0,413	0,815	0,565	0,25	0,1078	0,158	0,6987	0,103	0,0841	0,229	0,265	0,7202	0,232	0,318	0,08886	0,2334	1,012	0,73
76	2	1	79	3	0	53	89	0,387	0,753	0,4803	0,186	0,201	1,145	0,595	0,55	0,00968	0,01467	0,9827	0,0958	0,11	0,232	0,322	0,6825	0,115	0,34	0,1081	0,2307	2,147	0,359
76	2	1	120	3	1	37	89	0,436	0,72	0,4964	0,2163	0,219	0,56	0,282	0,2781	0,02941	0,0444	0,9044	0,0907	0,0508	0,208	0,151	0,6158	0,263	0,338	0,1297	0,2868	0,978	0,778
76	2	1	88	1	0	51	89	1,046	0	0,4387	0,4589	0,587	0,78	0,438	0,3423	0,04908	0,07952	0,8746	0,0928	0,0724	0,325	0,189	1,0192	0,365	0,383	-0,00736	0,3104	0,355	1,102
76	2	0	58	3	0	44	89	0,391	0,846	0,717	0,2803	0,111	0,599	0,17	0,4297	0,1445	0,2142	0,7484	0,0202	0,00628	0,0301	0,0193	0,09821	0,212	0,325	0,3191	0,3191	0,959	0,652
76	2	0	66	4	0	45	89	0,795	0,395	0,6064	0,4823	0,313	0,718	0,283	0,4355	-0,0405	-0,0499	1,1024	0,0795	0,0571	0,099	0,301	0,5213	0,21	0,19	0,09091	0,1328	0,508	1,102
76	2	0	112	1	0	46	89	0,673	0,5	0,5142	0,3463	0,327	1,099	0,534	0,5651	0,0333	0,04484	0,9444	0,0459	0,0505	0,141	0,196	0,549	0,158	0,257	0,116	0,2069	1,033	0,613
76	2	1	56	2	0	55	89	0,606	0,563	0,496	0,3006	0,305	0,911	0,459	0,4516	0,1623	0,2723	0,7356	0,096	0,0874	0,265	0,216	0,6572	0,269	0,404	0,1384	0,3163	0,889	0,666
76	2	1	38	4	0	30	89	0,827	0,33	0,5749	0,4752	0,351	1,214	0,516	0,6981	-0,00135	-0,00202	1,0019	0,0588	0,0714	0,156	0,215	0,4715	0,226	0,332	0,1752	0,2601	0,772	0,681
76	2	1	41	2	0	61	89	1,028	0	0,5302	0,5451	0,483	1,309	0,615	0,6939	-0,335	-0,438	1,9929	0,0605	0,0792	0,113	0,324	0,4649	0,192	0,244	0,1306	0,1649	0,991	0,785
76	2	1	80	3	0	41	89	0,888	0,28	0,6746	0,5989	0,289	1,311	0,427	0,8797	-0,2	-0,259	1,2922	0,0435	0,057	0,126	0,25	0,5533	0,154	0,228	0,1019	0,1711	0,792	0,677
76	2	1	44	1	0	62	89	1,076	0	0,7711	0,665	0,523	1,21	0,277	0,8797	-0,335	-0,438	1,9929	0,0952	0,115	0,325	0,508	1,5371	0,365	0,227	-0,0872	0,1115	0,351	1,102
76	2	1	56	2	1	55	89	0,588	0,508	0,3219	0,1894	0,399	0,884	0,6	0,2847	0,05502	0,08368	0,8381	0,0529	0,0468	0,198	0,137	0,5783	0,228	0,343	0,1444	0,2957	1,164	0,665
76	2	1	66	2	0	47	89	1,076	0	0,7902	0,665	0,136	1,396	0,163	0,8797	-0,335	-0,438	1,515	0,0829	0,116	0,325	0,455	1,3269	0,212	0,254	-0,0832	0,1387	0,387	0,833
76	2	1	82	2	0	31	89	0,808	0,3	0,4457	0,3603	0,448	1,118	0,62	0,4983	0,1454	0,2325	0,7741	0,0631	0,0706	0,105	0,189	0,2805	0,271	0,374	0,2694	0,3038	0,739	0,723
76	2	1	53	3	0	38	89	1,076	0	0,614	0,665	0,649	1,711	0,821	0,8797	-0,335	-0,438	1,9929	0,0965	0,146	0,325	0,646	1,5371	0,0932	0,159	-0,0872	0,05513	0,408	1,102
76	2	1	76	3	0	42	89	0,631	0,633	0,6599	0,4163	0,215	0,632	0,215	0,4171	0,03631	0,05103	0,9199	0,045	0,0285	0,0608	0,0986	0,2109	0,288	0,289	0,2277	0,2601	0,549	0,998
76	2	1	53	2	0	58	89	0,581	0,642	0,5992	0,3484	0,233	0,688	0,276	0,4121	0,02672	0,03619	0,9391	0,102	0,0703	0,105	0,269	0,4032	0,221	0,262	0,1561	0,1913	0,744	0,845
76	1	1	66	2	0	62	90	0,121	0,95	0,7222	0,04279	0,0447	0,18	0,0695	0,08115	0,892	1,2176	0,08145	0,0333	0,00606	0,0799	0,0183	0,3216	0,131	0,248	0,1685	0,2447	0,9	0,527
76	1	1	63	2	1	47	90	0,301	0,784	0,3623	0,1091	0,192	0,691	0,44	0,2502	0,4654	0,6292	0,3497	0,0388	0,0268	0,0813	0,103	0,3121	0,114	0,26	0,1791	0,2336	1,577	0,436
76	1	1	84	1	1	39	90	0,36	0,709	0,2731	0,09841	0,262	0,733	0,533	0,2003	0,6613	0,8393	0,2325	0,0562	0,0412	0,202	0,194	0,9514	0,104	0,212	0,01031	0,1708	1,174	0,491
76	1	1	81	2	0	44	90	0,285	0,77	0,2485	0,07072	0,214	0,376	0,283	0,09349	0,5203	0,7208	0,1523	0,0713	0,0268	0,116	0,0964	0,416	0,21	0,278	0,1625	0,2513	0,708	0,757
76	1	1	91	1	0	58	90	0,121	0,95	0,7902	0,09325	0,0447	0,18	0,0695	0,04883	0,3305	0,4561	0,128	0,0202	0,00606	0,0301	0,0183	0,09821	0,365	0,275	0,2753	0,2753	0,351	1,102
76	1	1	50	2	0	36	90	0,247	0,796	0,2159	0,05323	0,193	0,429	0,336	0,09251	0,4602	0,7972	0,1674	0,0492	0,0211	0,0726	0,0499	0,1718	0,243	0,423	0,3501	0,4016	1,185	0,575
76	1	1	63	3	1	35	90	0,533	0,542	0,2598	0,1384	0,394	0,668	0,494	0,1735	0,1393	0,2268	0,5547	0,053	0,0354	0,106	0,0917	0,2752	0,308	0,386	0,2797	0,3505	0,941	0,798
76	1	1	75	2	0	57	90	0,132	0,922	0,4409	0,05815	0,0737	0,18	0,0812	0,06407	0,3864	0,5856	0,1422	0,0409	0,00606	0,0301	0,0183	0,09821	0,309	0,34	0,3144	0,3342	0,651	0,908
76	1	1	49	2	0	44	90	0,319	0,848	0,6162	0,1964	0,122	0,476	0,183	0,2933	0,2789	0,4428	0,5126	0,114	0,0545	0,149	0,147	0,4026	0,248	0,37	0,2212	0,3157	0,921	0,67
76	1	1	37	3	1	35	90	0,389	0,677	0,2511	0,09772	0,292	0,468	0,35	0,1174	0,2074	0,2994	0,3615	0,0544	0,0254	0,0842	0,0828	0,2739	0,256	0,307	0,2231	0,2818	0,877	0,832
76	1	0	87	1	0	49	90	0,298	0,777	0,3247	0,09666	0,201	0,457	0,309	0,1485	0,7773	1,2308	0,1604	0,0481	0,022	0,106	0,0597	0,2886	0,24	0,368	0,2621	0,3465	0,61	0,651
76	1	1	67	3	1	44	90	0,261	0,772	0,1659	0,04332	0,218	0,804	0,671	0,1334	0,7718	1,3665	0,1474	0,0961	0,0773	0,16	0,178	0,3668	0,141	0,435	0,2756	0,3579	2,147	0,359
76	1	1	76	3	1	45	90	0,282	0,794	0,3411	0,0963	0,186	0,412	0,271	0,1405	0,2917	0,4426	0,325	0,0787	0,0324	0,0792	0,0951	0,2324	0,234	0,341	0,2617	0,3085	1,026	0,686
76	1	1	87	3	0	59	90	0,121	0,95	0,7902	0,07107	0,0447	0,18	0,0695	0,1005	0,5267	0,8268	0,1603	0,021	0,00606	0,0301	0,0183	0,09821	0,257	0,363	0,3514	0,3603	0,787	0,707
76	1	0	91	2	0	50	90	0,283	0,775	0,2654	0,07514	0,208	0,547	0,402	0,1452	0,6177	0,8705	0,1903	0,0287	0,0157	0,046	0,0541	0,1583	0,15	0,29	0,2444	0,2747	1,169	0,518
76	1	1	53	2	0	29	90	0,412	0,651	0,2351	0,09679	0,315	0,757	0,579	0,178	0,3457	0,4371	0,34	0,0321	0,0243	0,0682	0,116	0,326	0,114	0,209	0,141	0,185	1,316	0,544
76	1	0	92	2	0	46	90	0,262	0,842	0,4705	0,1234	0,139	0,488	0,258	0,2295	0,6051	0,8832	0,2749	0,0372	0,0181	0,0736	0,0576	0,2339	0,169	0,315	0,2412	0,2967	1,026	0,538
76	1	1	59	2	0	36	90	0,54	0,536	0,2608	0,1408	0,399	0,737	0,545	0,1921	0,4055	0,5668	0,3215	0,0447	0,0329	0,111	0,116	0,3918	0,208	0,285	0,173	0,2516	0,768	0,733
76	1	0	63	2	0	49	90	0,121	0,95	0,5207	0,04598	0,0447	0,18	0,0695	0,07137	0,5312	0,7327	0,1184	0,0414	0,00606	0,0706	0,0207	0,2566	0,177	0,275	0,2044	0,2693	0,95	0,644
76	1	1	71	2	1	48	90	0,412	0,646	0,2177	0,08974	0,322	0,82	0,642	0,1786	0,5737	0,8552	0,2374	0,0721	0,0592	0,17	0,18	0,5153	0,165	0,329	0,1596	0,2701	1,238	0,503
76	1	1	56	1	0	61	90	0,121	0,95	0,7902	0,04337	0,0447	0,18	0,0695	0,04883	0,7749	1,2814	0,07379	0,0202	0,00606	0,0301	0,0183	0,09821	0,364	0,395	0,3759	0,3953	0,351	0,92
76	1	1	56	2	1	45	90	0,282	0,764	0,213	0,06003	0,222	0,529	0,416	0,1126	0,6538	0,8919	0,1469	0,0769	0,0407	0,0657	0,152	0,2461	0,142	0,267	0,2013	0,2263	1,109	0,533
76	1	1	33	2	0	51	90	0,333	0,728	0,2523	0,08405	0,249	0,694	0,519	0,1752	0,6061	0,8244	0,2242	0,0313	0,0217	0,0831	0,0821	0,314	0,127	0,265	0,1816	0,243	1,303	0,48
76	1	0	93	1	0	47	90	0,552	0,495	0,1724	0,09519	0,457	0,717	0,593	0,1236	0,6209	0,9815	0,1661	0,045	0,0323	0,0982	0,0879	0,2673	0,283	0,367	0,2692	0,3352	0,554	0,77
76	1	0	165	1	0	43	90	0,297	0,773	0,3068	0,09117	0,206	0,502	0,348	0,1541	0,892	1,4752	0,1317	0,0302	0,0152	0,068	0,0448	0,2007	0,2	0,339	0,2706	0,3234	0,52	0,592
76	1	0	66	1	0	52	90	0,322	0,815	0,5227	0,1683	0,154	0,294	0,14	0,1539	0,3122	0,473	0,3301	0,053	0,0156	0,0346	0,0459	0,1016	0,365	0,34	0,3055	0,3244	0,448	1,094
76	1	1	70	3	0	60	90	0,172	0,95	0,7902	0,1717	0,0447	0,286	0,0695	0,2859	0,5704	0,7135	0,3339	0,0202	0,00606	0,0356	0,0183	0,1773	0,12	0,201	0,165	0,2006	0,809	0,6
76	1	1	66	2	1	47	90	0,303	0,768	0,3052	0,09262	0,211	0,419	0,291	0,1279	0,3004	0,4587	0,2985	0,0496	0,0208	0,0728	0,0602	0,2108	0,25	0,345	0,2724	0,3243	0,952	0,724
76	1	1	51	2	1	45	90	0,121	0,912	0,2454	0,02789	0,0858	0,261	0,197	0,06409	0,2273	0,3837	0,2199	0,102	0,0266	0,0895	0,0653	0,2196	0,177	0,408	0,318	0,3809	2,006	0,435
76	1	1	69	2	1	45	90	0,504	0,555	0,2105	0,106	0,398	1,313	1,037	0,2763	0,3913	0,5921	0,4139	0,0846	0,111	0,187	0,328	0,5527	0,13	0,339	0,1517	0,228	1,938	0,384
76	1	1	75	3	0	32	90	0,22	0,82	0,2242	0,0494	0,171	0,301	0,233	0,06741	0,4086	0,6754	0,1416	0,0487	0,0147	0,123	0,0371	0,3101	0,29	0,395	0,2726	0,3804	0,889	0,733
76	1	1	60	3	1	50	90	0,143	0,907	0,3861	0,0554	0,0881	0,271	0,166	0,1046	0,4799	0,7291	0,1789	0,0693	0,0188	0,0523	0,0549	0,1529	0,181	0,342	0,2895	0,3231	1,303	0,53
76	1	1	66	1	1	41	90	0,276	0,759	0,1701	0,047	0,229	0,411	0,341	0,06988	0,447	0,7405	0,1352	0,103	0,0422	0,108	0,106	0,2736	0,267	0,396	0,288	0,3542	0,97	0,673
76	1	1	49	2	1	45	90	0,181	0,859	0,2571	0,04664	0,135	0,279	0,207	0,0716	0,1841	0,24	0,28	0,0791	0,022	0,103	0,0946	0,4426	0,152	0,233	0,1298	0,2109	1,279	0,651
76	1	1	48	2	0	55	90	0,333	0,812	0,5357	0,1782	0,154	0,533	0,247	0,2855	0,2167	0,3318	0,5685	0,0302	0,0161	0,0805	0,0464	0,2321	0,217	0,347	0,2665	0,3309	1,1	0,624
76	1	1	79	3	0	55	90	0,121	0,937	0,2634	0,02374	0,0618	0,18	0,132	0,04883	0,5849	0,8707	0,07481	0,0538	0,00965	0,0521	0,0294	0,1588	0,153	0,328	0,2761	0,3185	1,507	0,468
76	1	0	79	3	0	49	90	0,121	0,95	0,4202	0,03446	0,0476	0,18	0,0727	0,05269	0,892	1,34	0,07379	0,0672	0,00843	0,0432	0,0415	0,2124	0,133	0,203	0,1602	0,1949	0,409	0,654
